millis,state,yaw_deg,pitch_deg,roll_deg,ax_G,ay_G,az_G,pressure_kPa,altitude_ft
183231,LANDED,-108.029,55.284,-173.486,0.521,-0.073,0.806,100.004,362.541
183235,LANDED,-108.086,55.212,-173.523,0.542,-0.068,0.807,99.989,366.674
183239,LANDED,-108.151,55.143,-173.569,0.551,-0.078,0.816,100.000,363.641
183242,LANDED,-108.214,55.075,-173.613,0.545,-0.080,0.812,100.000,363.641
183246,LANDED,-108.277,55.010,-173.655,0.551,-0.070,0.807,100.000,363.641
183249,LANDED,-108.341,54.948,-173.698,0.553,-0.094,0.821,100.011,360.608
183253,LANDED,-108.407,54.889,-173.740,0.558,-0.092,0.825,99.989,366.674
183256,LANDED,-108.474,54.834,-173.783,0.572,-0.086,0.830,100.000,363.641
183260,LANDED,-108.543,54.788,-173.826,0.573,-0.097,0.854,100.000,363.641
183263,LANDED,-108.618,54.750,-173.873,0.576,-0.098,0.879,100.000,363.641
183267,LANDED,-108.618,54.750,-173.873,0.576,-0.098,0.879,100.000,363.641
183270,LANDED,-108.618,54.750,-173.873,0.576,-0.098,0.879,100.000,363.641
183274,LANDED,-108.618,54.750,-173.873,0.576,-0.098,0.879,100.000,363.641
183277,LANDED,-108.785,54.697,-173.988,0.569,-0.114,0.886,99.989,366.674
183281,LANDED,-108.884,54.676,-174.073,0.558,-0.104,0.869,99.989,366.674
183284,LANDED,-108.992,54.653,-174.167,0.539,-0.100,0.847,100.000,363.641
183288,LANDED,-109.107,54.625,-174.261,0.536,-0.076,0.797,100.000,363.641
183291,LANDED,-109.236,54.591,-174.370,0.542,-0.103,0.800,100.000,363.641
183295,LANDED,-109.236,54.591,-174.370,0.542,-0.103,0.800,100.000,363.641
183298,LANDED,-109.236,54.591,-174.370,0.542,-0.103,0.800,100.000,363.641
183307,LANDED,-109.371,54.553,-174.490,0.533,-0.104,0.799,99.989,366.674
183310,LANDED,-109.371,54.553,-174.490,0.533,-0.104,0.799,99.989,366.674
183313,LANDED,-109.886,54.366,-174.942,0.544,-0.093,0.807,100.000,363.641
183320,LANDED,-109.886,54.366,-174.942,0.544,-0.093,0.807,100.000,363.641
183323,LANDED,-109.886,54.366,-174.942,0.544,-0.093,0.807,100.000,363.641
183326,LANDED,-109.886,54.366,-174.942,0.544,-0.093,0.807,100.000,363.641
183329,LANDED,-110.008,54.319,-175.050,0.543,-0.088,0.820,100.004,362.541
183333,LANDED,-110.126,54.276,-175.155,0.534,-0.089,0.828,100.000,363.641
183336,LANDED,-110.240,54.236,-175.251,0.537,-0.086,0.843,100.000,363.641
183339,LANDED,-110.349,54.202,-175.334,0.540,-0.087,0.854,100.000,363.641
183342,LANDED,-110.456,54.174,-175.402,0.541,-0.083,0.861,100.000,363.641
183345,LANDED,-110.456,54.174,-175.402,0.541,-0.083,0.861,100.000,363.641
183349,LANDED,-110.456,54.174,-175.402,0.541,-0.083,0.861,100.000,363.641
183352,LANDED,-110.456,54.174,-175.402,0.541,-0.083,0.861,100.000,363.641
183355,LANDED,-110.566,54.153,-175.462,0.547,-0.085,0.870,99.996,364.750
183359,LANDED,-110.682,54.136,-175.526,0.545,-0.105,0.862,99.989,366.674
183362,LANDED,-110.805,54.123,-175.600,0.551,-0.108,0.849,100.000,363.641
183365,LANDED,-110.933,54.112,-175.683,0.555,-0.104,0.838,100.000,363.641
183369,LANDED,-111.066,54.102,-175.768,0.558,-0.092,0.828,100.011,360.608
183372,LANDED,-111.066,54.102,-175.768,0.558,-0.092,0.828,100.011,360.608
183375,LANDED,-111.066,54.102,-175.768,0.558,-0.092,0.828,100.011,360.608
183378,LANDED,-111.066,54.102,-175.768,0.558,-0.092,0.828,100.011,360.608
183381,LANDED,-111.201,54.095,-175.851,0.563,-0.084,0.819,100.011,360.608
183385,LANDED,-111.341,54.091,-175.932,0.565,-0.082,0.827,100.000,363.641
183388,LANDED,-111.484,54.092,-176.012,0.568,-0.084,0.839,100.000,363.641
183392,LANDED,-111.632,54.102,-176.096,0.564,-0.085,0.853,100.000,363.641
183395,LANDED,-111.783,54.118,-176.181,0.554,-0.092,0.858,100.011,360.608
183398,LANDED,-111.783,54.118,-176.181,0.554,-0.092,0.858,100.011,360.608
183401,LANDED,-111.783,54.118,-176.181,0.554,-0.092,0.858,100.011,360.608
183404,LANDED,-111.783,54.118,-176.181,0.554,-0.092,0.858,100.011,360.608
183408,LANDED,-111.935,54.139,-176.266,0.549,-0.102,0.842,100.000,363.641
183412,LANDED,-112.088,54.165,-176.348,0.550,-0.105,0.829,100.000,363.641
183416,LANDED,-112.241,54.193,-176.423,0.555,-0.109,0.815,100.000,363.641
183419,LANDED,-112.394,54.223,-176.490,0.551,-0.103,0.802,100.000,363.641
183422,LANDED,-112.550,54.253,-176.547,0.551,-0.100,0.793,100.000,363.641
183425,LANDED,-112.550,54.253,-176.547,0.551,-0.100,0.793,100.000,363.641
183429,LANDED,-112.550,54.253,-176.547,0.551,-0.100,0.793,100.000,363.641
183432,LANDED,-112.711,54.282,-176.597,0.552,-0.086,0.779,100.011,360.608
183438,LANDED,-112.879,54.308,-176.646,0.544,-0.101,0.759,100.015,359.499
183441,LANDED,-113.053,54.326,-176.694,0.545,-0.099,0.734,100.000,363.641
183444,LANDED,-113.233,54.335,-176.742,0.562,-0.094,0.727,100.000,363.641
183447,LANDED,-113.419,54.338,-176.784,0.570,-0.090,0.722,99.989,366.674
183451,LANDED,-113.419,54.338,-176.784,0.570,-0.090,0.722,99.989,366.674
183454,LANDED,-113.419,54.338,-176.784,0.570,-0.090,0.722,99.989,366.674
183457,LANDED,-113.419,54.338,-176.784,0.570,-0.090,0.722,99.989,366.674
183460,LANDED,-113.615,54.335,-176.824,0.574,-0.070,0.729,100.000,363.641
183464,LANDED,-113.817,54.327,-176.863,0.556,-0.088,0.744,100.000,363.641
183467,LANDED,-114.023,54.315,-176.897,0.543,-0.084,0.753,99.989,366.674
183470,LANDED,-114.230,54.303,-176.917,0.543,-0.080,0.772,99.989,366.674
183474,LANDED,-114.438,54.292,-176.917,0.541,-0.082,0.788,100.004,362.541
183477,LANDED,-114.438,54.292,-176.917,0.541,-0.082,0.788,100.004,362.541
183480,LANDED,-114.438,54.292,-176.917,0.541,-0.082,0.788,100.004,362.541
183483,LANDED,-114.438,54.292,-176.917,0.541,-0.082,0.788,100.004,362.541
183487,LANDED,-114.644,54.286,-176.891,0.543,-0.073,0.797,100.011,360.608
183490,LANDED,-114.855,54.281,-176.842,0.541,-0.071,0.798,100.000,363.641
183493,LANDED,-115.073,54.277,-176.775,0.532,-0.066,0.797,100.000,363.641
183497,LANDED,-115.301,54.273,-176.695,0.519,-0.086,0.794,100.000,363.641
183500,LANDED,-115.533,54.270,-176.615,0.522,-0.114,0.811,100.000,363.641
183504,LANDED,-115.533,54.270,-176.615,0.522,-0.114,0.811,100.000,363.641
183508,LANDED,-115.533,54.270,-176.615,0.522,-0.114,0.811,100.000,363.641
183511,LANDED,-115.772,54.267,-176.540,0.525,-0.129,0.803,100.000,363.641
183516,LANDED,-116.016,54.265,-176.478,0.539,-0.118,0.807,100.000,363.641
183520,LANDED,-116.499,54.268,-176.393,0.578,-0.123,0.846,99.996,364.750
183523,LANDED,-116.735,54.281,-176.368,0.591,-0.103,0.851,99.989,366.674
183526,LANDED,-116.735,54.281,-176.368,0.591,-0.103,0.851,99.989,366.674
183530,LANDED,-116.735,54.281,-176.368,0.591,-0.103,0.851,99.989,366.674
183533,LANDED,-116.735,54.281,-176.368,0.591,-0.103,0.851,99.989,366.674
183536,LANDED,-116.969,54.301,-176.358,0.602,-0.093,0.859,100.000,363.641
183539,LANDED,-117.196,54.328,-176.365,0.610,-0.124,0.863,99.996,364.750
183543,LANDED,-117.418,54.360,-176.400,0.612,-0.114,0.857,99.996,364.750
183546,LANDED,-117.640,54.396,-176.467,0.612,-0.107,0.859,99.989,366.674
183549,LANDED,-117.862,54.433,-176.559,0.634,-0.075,0.851,99.989,366.674
183553,LANDED,-117.862,54.433,-176.559,0.634,-0.075,0.851,99.989,366.674
183556,LANDED,-117.862,54.433,-176.559,0.634,-0.075,0.851,99.989,366.674
183559,LANDED,-118.084,54.486,-176.657,0.612,-0.042,0.894,100.000,363.641
183566,LANDED,-118.308,54.540,-176.753,0.567,-0.035,0.799,99.989,366.674
183569,LANDED,-118.527,54.599,-176.840,0.597,-0.060,0.875,100.000,363.641
183572,LANDED,-118.739,54.660,-176.915,0.539,-0.047,0.822,100.000,363.641
183576,LANDED,-118.943,54.718,-176.975,0.565,-0.091,0.807,99.989,366.674
183579,LANDED,-118.943,54.718,-176.975,0.565,-0.091,0.807,99.989,366.674
183583,LANDED,-118.943,54.718,-176.975,0.565,-0.091,0.807,99.989,366.674
183586,LANDED,-119.138,54.775,-177.023,0.521,-0.090,0.773,99.989,366.674
183592,LANDED,-119.332,54.826,-177.064,0.541,-0.088,0.772,99.993,365.573
183595,LANDED,-119.525,54.874,-177.102,0.529,-0.103,0.745,99.996,364.750
183599,LANDED,-119.722,54.920,-177.147,0.552,-0.102,0.770,99.989,366.674
183602,LANDED,-119.922,54.964,-177.204,0.532,-0.122,0.747,100.000,363.641
183607,LANDED,-119.922,54.964,-177.204,0.532,-0.122,0.747,100.000,363.641
183611,LANDED,-119.922,54.964,-177.204,0.532,-0.122,0.747,100.000,363.641
183614,LANDED,-120.127,55.005,-177.280,0.554,-0.117,0.754,99.989,366.674
183618,LANDED,-120.334,55.045,-177.371,0.541,-0.110,0.745,100.000,363.641
183622,LANDED,-120.540,55.079,-177.472,0.552,-0.113,0.730,99.989,366.674
183625,LANDED,-120.741,55.108,-177.581,0.568,-0.121,0.732,100.000,363.641
183629,LANDED,-120.937,55.132,-177.699,0.585,-0.127,0.742,100.004,362.541
183632,LANDED,-120.937,55.132,-177.699,0.585,-0.127,0.742,100.004,362.541
183635,LANDED,-120.937,55.132,-177.699,0.585,-0.127,0.742,100.004,362.541
183639,LANDED,-121.127,55.151,-177.825,0.600,-0.135,0.743,100.000,363.641
183645,LANDED,-121.308,55.164,-177.952,0.607,-0.132,0.742,100.004,362.541
183648,LANDED,-121.480,55.169,-178.073,0.605,-0.130,0.736,100.000,363.641
183651,LANDED,-121.644,55.166,-178.185,0.599,-0.126,0.731,100.000,363.641
183655,LANDED,-121.800,55.151,-178.286,0.590,-0.116,0.725,100.000,363.641
183658,LANDED,-121.800,55.151,-178.286,0.590,-0.116,0.725,100.000,363.641
183662,LANDED,-121.800,55.151,-178.286,0.590,-0.116,0.725,100.000,363.641
183665,LANDED,-121.951,55.124,-178.371,0.585,-0.116,0.714,99.989,366.674
183671,LANDED,-122.097,55.084,-178.443,0.583,-0.121,0.713,99.996,364.750
183674,LANDED,-122.235,55.033,-178.501,0.587,-0.120,0.733,99.989,366.674
183678,LANDED,-122.365,54.979,-178.539,0.589,-0.104,0.769,100.000,363.641
183681,LANDED,-122.488,54.927,-178.551,0.589,-0.081,0.804,99.989,366.674
183685,LANDED,-122.488,54.927,-178.551,0.589,-0.081,0.804,99.989,366.674
183688,LANDED,-122.488,54.927,-178.551,0.589,-0.081,0.804,99.989,366.674
183692,LANDED,-122.604,54.883,-178.536,0.598,-0.071,0.848,100.000,363.641
183697,LANDED,-122.719,54.851,-178.500,0.596,-0.071,0.875,100.000,363.641
183700,LANDED,-122.836,54.830,-178.453,0.588,-0.092,0.867,99.989,366.674
183704,LANDED,-122.961,54.814,-178.414,0.587,-0.110,0.853,100.000,363.641
183709,LANDED,-123.100,54.804,-178.408,0.592,-0.124,0.869,100.004,362.541
183712,LANDED,-123.100,54.804,-178.408,0.592,-0.124,0.869,100.004,362.541
183716,LANDED,-123.100,54.804,-178.408,0.592,-0.124,0.869,100.004,362.541
183719,LANDED,-123.255,54.804,-178.444,0.598,-0.118,0.889,100.000,363.641
183723,LANDED,-123.426,54.816,-178.517,0.604,-0.096,0.896,100.000,363.641
183727,LANDED,-123.609,54.842,-178.617,0.608,-0.080,0.895,100.000,363.641
183730,LANDED,-123.801,54.882,-178.733,0.625,-0.071,0.894,99.989,366.674
183734,LANDED,-124.000,54.935,-178.858,0.632,-0.066,0.883,100.000,363.641
183737,LANDED,-124.000,54.935,-178.858,0.632,-0.066,0.883,100.000,363.641
183747,LANDED,-124.000,54.935,-178.858,0.632,-0.066,0.883,100.000,363.641
183753,LANDED,-124.806,55.244,-179.299,0.615,-0.085,0.801,100.004,362.541
183758,LANDED,-124.995,55.327,-179.372,0.615,-0.090,0.776,99.989,366.674
183762,LANDED,-124.995,55.327,-179.372,0.615,-0.090,0.776,99.989,366.674
183765,LANDED,-124.995,55.327,-179.372,0.615,-0.090,0.776,99.989,366.674
183768,LANDED,-124.995,55.327,-179.372,0.615,-0.090,0.776,99.989,366.674
183771,LANDED,-125.180,55.406,-179.432,0.626,-0.082,0.780,99.989,366.674
183775,LANDED,-126.165,55.736,-179.602,0.537,-0.086,0.899,100.011,360.608
183778,LANDED,-126.301,55.728,-179.640,0.523,-0.083,0.921,100.000,363.641
183782,LANDED,-126.426,55.693,-179.684,0.508,-0.081,0.942,100.004,362.541
183785,LANDED,-126.539,55.633,-179.729,0.487,-0.071,0.962,100.000,363.641
183788,LANDED,-126.539,55.633,-179.729,0.487,-0.071,0.962,100.000,363.641
183791,LANDED,-126.539,55.633,-179.729,0.487,-0.071,0.962,100.000,363.641
183794,LANDED,-126.539,55.633,-179.729,0.487,-0.071,0.962,100.000,363.641
183798,LANDED,-126.640,55.550,-179.773,0.467,-0.071,0.995,100.000,363.641
183801,LANDED,-126.733,55.448,-179.820,0.444,-0.073,1.014,100.000,363.641
183805,LANDED,-126.827,55.328,-179.885,0.418,-0.070,1.020,100.000,363.641
183808,LANDED,-126.927,55.192,-179.977,0.404,-0.069,1.028,99.989,366.674
183812,LANDED,-127.032,55.047,179.911,0.405,-0.062,1.032,99.996,364.750
183815,LANDED,-127.032,55.047,179.911,0.405,-0.062,1.032,99.996,364.750
183818,LANDED,-127.032,55.047,179.911,0.405,-0.062,1.032,99.996,364.750
183822,LANDED,-127.141,54.896,179.790,0.416,-0.046,1.034,100.000,363.641
183828,LANDED,-127.251,54.746,179.671,0.431,-0.047,1.046,99.989,366.674
183831,LANDED,-127.359,54.598,179.560,0.445,-0.041,1.044,100.000,363.641
183834,LANDED,-127.467,54.457,179.456,0.455,-0.048,1.053,100.000,363.641
183837,LANDED,-127.576,54.326,179.353,0.471,-0.058,1.082,100.000,363.641
183841,LANDED,-127.576,54.326,179.353,0.471,-0.058,1.082,100.000,363.641
183844,LANDED,-127.576,54.326,179.353,0.471,-0.058,1.082,100.000,363.641
183847,LANDED,-127.576,54.326,179.353,0.471,-0.058,1.082,100.000,363.641
183850,LANDED,-127.683,54.210,179.252,0.469,-0.054,1.057,100.004,362.541
183854,LANDED,-127.793,54.109,179.146,0.479,-0.061,1.082,99.993,365.573
183857,LANDED,-127.909,54.025,179.029,0.474,-0.058,1.059,99.989,366.674
183860,LANDED,-128.024,53.953,178.907,0.459,-0.059,1.013,99.989,366.674
183864,LANDED,-128.140,53.892,178.780,0.446,-0.042,0.970,100.000,363.641
183867,LANDED,-128.140,53.892,178.780,0.446,-0.042,0.970,100.000,363.641
183870,LANDED,-128.140,53.892,178.780,0.446,-0.042,0.970,100.000,363.641
183874,LANDED,-128.140,53.892,178.780,0.446,-0.042,0.970,100.000,363.641
183877,LANDED,-128.260,53.843,178.645,0.450,-0.030,0.970,100.000,363.641
183880,LANDED,-128.387,53.803,178.500,0.442,0.008,0.932,100.000,363.641
183883,LANDED,-128.511,53.776,178.357,0.411,-0.020,0.922,99.989,366.674
183887,LANDED,-128.631,53.751,178.232,0.405,0.050,0.850,99.993,365.573
183890,LANDED,-128.745,53.735,178.128,0.399,0.022,0.859,99.989,366.674
183893,LANDED,-128.745,53.735,178.128,0.399,0.022,0.859,99.989,366.674
183897,LANDED,-128.745,53.735,178.128,0.399,0.022,0.859,99.989,366.674
183900,LANDED,-128.745,53.735,178.128,0.399,0.022,0.859,99.989,366.674
183903,LANDED,-128.856,53.721,178.041,0.393,0.048,0.837,100.000,363.641
183907,LANDED,-128.969,53.705,177.972,0.372,0.069,0.782,100.000,363.641
183911,LANDED,-129.090,53.683,177.902,0.362,0.058,0.784,99.989,366.674
183914,LANDED,-129.221,53.655,177.825,0.340,0.063,0.782,100.000,363.641
183917,LANDED,-129.360,53.618,177.742,0.325,0.078,0.783,100.004,362.541
183921,LANDED,-129.360,53.618,177.742,0.325,0.078,0.783,100.004,362.541
183924,LANDED,-129.360,53.618,177.742,0.325,0.078,0.783,100.004,362.541
183927,LANDED,-129.507,53.571,177.653,0.324,0.076,0.779,99.989,366.674
183933,LANDED,-129.658,53.513,177.559,0.326,0.072,0.782,100.004,362.541
183936,LANDED,-129.812,53.445,177.457,0.337,0.064,0.794,99.989,366.674
183939,LANDED,-129.969,53.367,177.350,0.337,0.078,0.812,100.000,363.641
183943,LANDED,-130.127,53.283,177.242,0.339,0.089,0.836,99.989,366.674
183946,LANDED,-130.127,53.283,177.242,0.339,0.089,0.836,99.989,366.674
183949,LANDED,-130.127,53.283,177.242,0.339,0.089,0.836,99.989,366.674
183953,LANDED,-130.293,53.192,177.132,0.337,0.090,0.851,99.989,366.674
183959,LANDED,-130.467,53.095,177.022,0.333,0.084,0.863,99.996,364.750
183962,LANDED,-130.650,52.992,176.911,0.336,0.081,0.874,99.989,366.674
183966,LANDED,-130.837,52.887,176.810,0.353,0.075,0.892,100.011,360.608
183969,LANDED,-131.028,52.782,176.719,0.372,0.074,0.914,100.000,363.641
183972,LANDED,-131.028,52.782,176.719,0.372,0.074,0.914,100.000,363.641
183976,LANDED,-131.028,52.782,176.719,0.372,0.074,0.914,100.000,363.641
183979,LANDED,-131.227,52.681,176.632,0.386,0.060,0.941,99.989,366.674
183985,LANDED,-131.432,52.584,176.541,0.386,0.037,0.957,100.000,363.641
183988,LANDED,-131.642,52.491,176.448,0.385,0.040,0.957,100.000,363.641
183992,LANDED,-131.859,52.400,176.349,0.392,0.028,0.955,100.000,363.641
183995,LANDED,-132.082,52.312,176.236,0.406,0.009,0.964,100.004,362.541
183999,LANDED,-132.082,52.312,176.236,0.406,0.009,0.964,100.004,362.541
184002,LANDED,-132.082,52.312,176.236,0.406,0.009,0.964,100.004,362.541
184005,LANDED,-132.315,52.229,176.105,0.422,0.006,0.959,99.989,366.674
184011,LANDED,-132.556,52.153,175.953,0.429,-0.004,0.955,99.993,365.573
184016,LANDED,-132.803,52.084,175.786,0.448,0.002,0.942,100.000,363.641
184019,LANDED,-133.056,52.025,175.610,0.458,0.002,0.933,100.011,360.608
184023,LANDED,-133.310,51.975,175.434,0.458,-0.008,0.919,99.989,366.674
184026,LANDED,-133.310,51.975,175.434,0.458,-0.008,0.919,99.989,366.674
184029,LANDED,-133.310,51.975,175.434,0.458,-0.008,0.919,99.989,366.674
184033,LANDED,-133.564,51.936,175.274,0.467,0.020,0.891,99.989,366.674
184038,LANDED,-133.822,51.902,175.126,0.456,-0.003,0.854,100.004,362.541
184041,LANDED,-134.081,51.871,174.989,0.453,-0.015,0.827,100.000,363.641
184044,LANDED,-134.341,51.843,174.869,0.442,-0.004,0.816,99.989,366.674
184048,LANDED,-134.603,51.820,174.762,0.453,-0.003,0.823,100.011,360.608
184051,LANDED,-134.603,51.820,174.762,0.453,-0.003,0.823,100.011,360.608
184055,LANDED,-134.603,51.820,174.762,0.453,-0.003,0.823,100.011,360.608
184058,LANDED,-134.867,51.803,174.662,0.452,-0.010,0.818,99.989,366.674
184064,LANDED,-135.128,51.791,174.579,0.445,0.006,0.800,99.993,365.573
184067,LANDED,-135.385,51.783,174.516,0.450,0.012,0.793,99.973,371.093
184071,LANDED,-135.640,51.780,174.468,0.456,0.014,0.800,100.004,362.541
184074,LANDED,-135.893,51.784,174.431,0.452,0.017,0.807,100.000,363.641
184077,LANDED,-135.893,51.784,174.431,0.452,0.017,0.807,100.000,363.641
184081,LANDED,-135.893,51.784,174.431,0.452,0.017,0.807,100.000,363.641
184084,LANDED,-136.144,51.793,174.404,0.451,0.014,0.799,99.989,366.674
184090,LANDED,-136.389,51.807,174.390,0.457,0.010,0.797,100.000,363.641
184093,LANDED,-136.627,51.825,174.395,0.467,0.027,0.799,99.989,366.674
184097,LANDED,-136.860,51.850,174.423,0.478,0.029,0.805,99.989,366.674
184100,LANDED,-137.087,51.882,174.471,0.491,0.019,0.813,100.011,360.608
184104,LANDED,-137.087,51.882,174.471,0.491,0.019,0.813,100.011,360.608
184107,LANDED,-137.087,51.882,174.471,0.491,0.019,0.813,100.011,360.608
184111,LANDED,-137.310,51.918,174.527,0.500,0.011,0.816,99.989,366.674
184116,LANDED,-137.534,51.958,174.581,0.517,-0.003,0.828,100.000,363.641
184121,LANDED,-137.755,52.000,174.629,0.523,0.001,0.837,99.978,369.715
184124,LANDED,-137.978,52.044,174.673,0.519,0.026,0.846,99.989,366.674
184128,LANDED,-138.196,52.090,174.718,0.507,0.022,0.851,100.004,362.541
184131,LANDED,-138.196,52.090,174.718,0.507,0.022,0.851,100.004,362.541
184135,LANDED,-138.196,52.090,174.718,0.507,0.022,0.851,100.004,362.541
184138,LANDED,-138.407,52.138,174.772,0.484,0.011,0.839,100.004,362.541
184142,LANDED,-138.606,52.184,174.841,0.477,0.032,0.819,100.004,362.541
184146,LANDED,-138.802,52.229,174.927,0.481,0.043,0.807,99.993,365.573
184149,LANDED,-138.998,52.274,175.023,0.487,0.044,0.800,100.000,363.641
184153,LANDED,-139.196,52.319,175.121,0.486,0.036,0.799,100.000,363.641
184156,LANDED,-139.196,52.319,175.121,0.486,0.036,0.799,100.000,363.641
184160,LANDED,-139.196,52.319,175.121,0.486,0.036,0.799,100.000,363.641
184163,LANDED,-139.400,52.364,175.203,0.476,0.018,0.782,100.004,362.541
184169,LANDED,-139.611,52.406,175.263,0.464,0.028,0.749,100.004,362.541
184172,LANDED,-139.828,52.442,175.303,0.446,0.028,0.727,99.989,366.674
184176,LANDED,-140.052,52.472,175.318,0.437,0.033,0.718,100.000,363.641
184179,LANDED,-140.288,52.499,175.296,0.438,0.025,0.734,99.989,366.674
184183,LANDED,-140.288,52.499,175.296,0.438,0.025,0.734,99.989,366.674
184186,LANDED,-140.288,52.499,175.296,0.438,0.025,0.734,99.989,366.674
184190,LANDED,-140.538,52.526,175.227,0.439,0.027,0.745,100.000,363.641
184200,LANDED,-140.803,52.552,175.114,0.437,0.040,0.751,100.000,363.641
184203,LANDED,-141.670,52.630,174.619,0.464,0.089,0.755,100.011,360.608
184207,LANDED,-141.670,52.630,174.619,0.464,0.089,0.755,100.011,360.608
184210,LANDED,-141.670,52.630,174.619,0.464,0.089,0.755,100.011,360.608
184213,LANDED,-141.670,52.630,174.619,0.464,0.089,0.755,100.011,360.608
184216,LANDED,-141.977,52.659,174.438,0.485,0.083,0.761,99.989,366.674
184221,LANDED,-142.287,52.691,174.260,0.508,0.088,0.756,100.000,363.641
184224,LANDED,-142.594,52.724,174.099,0.528,0.081,0.720,100.004,362.541
184228,LANDED,-142.897,52.762,173.965,0.569,0.107,0.777,100.004,362.541
184231,LANDED,-143.194,52.808,173.855,0.566,0.085,0.754,100.000,363.641
184234,LANDED,-143.194,52.808,173.855,0.566,0.085,0.754,100.000,363.641
184237,LANDED,-143.194,52.808,173.855,0.566,0.085,0.754,100.000,363.641
184240,LANDED,-143.194,52.808,173.855,0.566,0.085,0.754,100.000,363.641
184244,LANDED,-143.482,52.857,173.763,0.583,0.063,0.742,100.011,360.608
184247,LANDED,-143.764,52.909,173.674,0.598,0.045,0.754,99.996,364.750
184250,LANDED,-144.050,52.963,173.565,0.602,0.051,0.758,100.000,363.641
184253,LANDED,-144.347,53.017,173.419,0.589,0.040,0.777,100.004,362.541
184256,LANDED,-144.644,53.078,173.246,0.571,0.030,0.802,99.989,366.674
184260,LANDED,-144.644,53.078,173.246,0.571,0.030,0.802,99.989,366.674
184263,LANDED,-144.644,53.078,173.246,0.571,0.030,0.802,99.989,366.674
